time_s,angle_deg,reference_deg,velocity_deg_s,acceleration_rad_s2,output_em_torque_nm,gravity_load_nm,bus_v,terminal_v,stator_a,supply_a,battery_a,motor_rpm,duty
0.0,0.0,0.0,0.0,0.0,0.1301085272529697,0.1301085272529697,11.999996215809048,0.012850224913873554,0.2944843209429356,0.00031534924592231743,0.00031534924592231743,0.0,0.0010708524138486307
0.0002,0.0,4.34352050046952e-06,0.0,11.433447831916613,0.15590839709685111,0.1301085272529697,11.999994566238232,0.01539836020709641,0.3528790880792927,0.000452813480689769,0.000452813480689769,0.0,0.0012831972649737207
0.0004,1.3092661936572452e-05,3.4659962256713006e-05,0.13088112214239359,22.749767562922266,0.1814977199539641,0.13010852725296632,11.999992209935073,0.018963269009085227,0.41079730853777885,0.0006491720772585596,0.0006491720772585596,0.6544056107119679,0.0015802734432931627
0.0006000000000000001,6.532008458765081e-05,0.00011668009532579423,0.3913025760107122,33.9493722850845,0.20687687728668633,0.13010852725288516,11.999988980264881,0.023534359795340964,0.46823984571060695,0.0009183112599179337,0.0009183112599179337,1.9565128800535612,0.001961198450602367
0.0008,0.00018245668168762074,0.0002758713401856962,0.7799282999424147,45.03267487050734,0.23204625200289763,0.13010852725231,11.999984715873829,0.02910107867162242,0.5252075662617025,0.001273677180979657,0.001273677180979657,3.8996414997120734,0.0024250929780874563
0.001,0.00039001012742629953,0.0005374386646367844,1.2954269585121474,56.000087973488085,0.25700622845928583,0.13010852724995542,11.999979260619005,0.035652909354321125,0.5817013401341861,0.001728281749548744,0.001728281749548744,6.4771347925607365,0.0029710809143916814
0.0012000000000000001,0.0007132223014470801,0.0009263254807032704,1.9364719400403339,66.85202403265293,0.2817571924643651,0.13010852724288924,11.999972463498857,0.04317937315100866,0.637722040557205,0.002294708428673625,0.002294708428673625,9.682359700201667,0.003598289352942295
0.0014,0.0011770702333492795,0.001467214541534674,2.701741354126826,77.58889527307136,0.30629953128121523,0.13010852722551383,11.999964178583994,0.05167002894115501,0.6932705440521333,0.0029851180005314774,0.0029851180005314774,13.508706770634129,0.00430584859856241
0.0016,0.0018062670466996794,0.002184528838307289,3.58991802920935,88.21111370834973,0.33063363362995307,0.13010852718831584,11.999954264948407,0.06111447315701718,0.7483477304381655,0.0038112542993241675,0.0038112542993241675,17.949590146046752,0.005092892173391957
0.0018000000000000002,0.0026252629025581885,0.003102432497125645,4.599689510146492,98.71909114270382,0.35475988968994343,0.13010852711639317,11.999942586601062,0.07150233976469642,0.8029544828373206,0.004784449911579306,0.004784449911579306,22.998447550732458,0.005958556822141361
0.002,0.0036582459425225163,0.004244831675923968,5.729748055824946,109.11323917301146,0.378678691101761,0.130108526987768,11.999929012417876,0.08282330024536336,0.857091687678883,0.005915631843569552,0.005915631843569552,28.64874027912473,0.006901982516701173
0.0022,0.0049291432312966775,0.005635375461367649,6.978790636790791,119.39396919084447,0.4023904309689112,0.13010852677149512,11.999913416074133,0.09506706357664979,0.910760234703297,0.007215327155581197,0.007215327155581197,34.893953183953954,0.007922312460130377
0.0024000000000000002,0.006461621698788116,0.007297456765754707,8.345518932904524,129.56169238448078,0.42589550385931874,0.13010852642557344,11.999895675977246,0.10822337621420575,0.9639610169655364,0.008693668562780548,0.008693668562780548,41.72759466452262,0.00901869309004574
0.0026000000000000003,0.00827908908173817,0.009254213223917241,9.828639331019614,139.61681974089683,0.4491943058065942,0.13010852589466998,11.99987567519997,0.1222820220734212,1.0166949308379705,0.010360400002443558,0.010360400002443558,49.143196655098066,0.010190274081434053
