time_s,angle_deg,reference_deg,velocity_deg_s,acceleration_rad_s2,output_em_torque_nm,gravity_load_nm,bus_v,terminal_v,stator_a,supply_a,battery_a,motor_rpm,duty
0.0,0.0,0.0,0.0,0.0,0.1301085272529697,0.1301085272529697,11.99999946784829,0.004818834342702583,0.11043162035360085,4.434597568991767e-05,4.434597568991767e-05,0.0,0.0004015695463665419
0.0002,0.0,2.300177280598498e-07,0.0,0.6064337610242876,0.1314769606716001,0.1301085272529697,11.999999456595475,0.004869517061911116,0.11159309933546308,4.5283710484412724e-05,4.5283710484412724e-05,0.0,0.00040579310686841055
0.0004,6.914989726221032e-07,1.8383892786864447e-06,0.006897937835297361,1.2105698883862253,0.1328603560959996,0.13010852725296967,11.999999428655823,0.005066577484559569,0.11276727755061697,4.7612014719656914e-05,4.7612014719656914e-05,0.09197250447063147,0.00042221481048246187
0.0006000000000000001,3.451464559355865e-06,6.198651979650918e-06,0.020667678855762688,1.8124110287183306,0.13425864316738878,0.13010852725296948,11.99999938356979,0.005409460513909289,0.11395409528096272,5.1369184207178464e-05,5.1369184207178464e-05,0.2755690514101692,0.0004507883993157397
0.0008,9.651640489544017e-06,1.4679094873762234e-05,0.041283118515639296,2.411959832576131,0.1356717516237647,0.13010852725296784,11.999999320869374,0.005897611693217393,0.11515349289054105,5.659421871841233e-05,5.659421871841233e-05,0.550441580208524,0.0004914676689156782
0.001,2.0658552605730473e-05,2.8642765399163545e-05,0.0687181824181684,3.009218954394145,0.13709961129993092,0.13010852725296126,11.999999240078289,0.006530477206681262,0.11636541082555868,6.332680926381911e-05,6.332680926381911e-05,0.9162424322422453,0.0005442064683529644
0.0012000000000000001,3.7833514897883447e-05,4.944747606962857e-05,0.10294682635971761,3.604191052442356,0.13854215212752533,0.13010852725294134,11.999999140712095,0.007307503880372455,0.11758978961441195,7.160732545256706e-05,7.160732545256706e-05,1.3726243514629013,0.0006089587003036084
0.0014,6.253263554639455e-05,7.844581115485787e-05,0.14394303637341374,4.19687878878301,0.13999930413504766,0.1301085272528922,11.999999022278365,0.008228139183160139,0.11882656986771022,8.147680293255461e-05,8.147680293255461e-05,1.9192404849788498,0.0006856783211302224
0.0016,9.610682297375555e-05,0.00011698513336077538,0.191680828772288,4.78728482922793,0.14147099744788527,0.13010852725278668,11.99999888427683,0.009291831227624128,0.1200756922782977,9.297693091054902e-05,9.297693091054902e-05,2.5557443836305067,0.0007743193409625132
0.0018000000000000002,0.0001399017919048154,0.0001664075905098245,0.2461342501919366,5.375411843296357,0.1429571622883382,0.13010852725258185,11.999998726199523,0.010498028770957674,0.12133709762127473,0.00010615003975221777,0.00010615003975221777,3.2817900025591547,0.0008748358237769969
0.002,0.00019525806943552156,0.00022805012222126462,0.3072773776327029,5.961262504173035,0.14445772897564296,0.13010852725221417,11.999998547530936,0.011846181215860084,0.12261072675401796,0.00012103908866182773,0.00012103908866182773,4.097031701769372,0.0009871818874759364
0.0022,0.00026351100111005,0.0003032444665914676,0.3750843185013861,6.544839488666883,0.14597262792599514,0.13010852725159366,11.999998347748159,0.013335738611419281,0.12389652061619959,0.0001376876534413864,0.0001376876534413864,5.001124246685148,0.0011113117039655074
0.0024000000000000002,0.00034599075700623007,0.00039331716687421384,0.4495292106524804,7.12614547716998,0.14750178965257096,0.13010852725059746,11.999998126321028,0.014966151653984412,0.12519442022980562,0.00015613991432899993,0.00015613991432899993,5.993722808699739,0.0012471794992332012
0.0026000000000000003,0.0004440223378291703,0.0004995895781609885,0.5305862224289492,7.705183153617013,0.1490451447655478,0.13010852724906274,11.999997882712272,0.016736871688028575,0.12650436669915324,0.00017644064391622108,0.00017644064391622108,7.074482965719323,0.0013947395534244596
