time_s,angle_deg,reference_deg,velocity_deg_s,acceleration_rad_s2,output_em_torque_nm,gravity_load_nm,bus_v,terminal_v,stator_a,supply_a,battery_a,motor_rpm,duty
0.0,0.0,0.0,0.0,0.0,0.1301085272529697,0.1301085272529697,11.999999659422912,0.0038550674741620657,0.08834529628288067,2.8381423988450568e-05,2.8381423988450568e-05,0.0,0.0003212556319645311
0.0002,0.0,1.0144081304085091e-07,0.0,0.2675057935363201,0.1307121609737145,0.1301085272529697,11.999999656255392,0.003872952917739689,0.08875517103153453,2.8645384038146926e-05,2.8645384038146926e-05,0.0,0.000322746085723493
0.0004,3.041847824076122e-07,8.109382679139539e-07,0.003030143447266217,0.5342593963538012,0.1313279256100339,0.1301085272529697,11.99999964586881,0.00397126996749811,0.08917328282162795,2.9510932535290653e-05,2.9510932535290653e-05,0.05050239078777028,0.00033093917372449945
0.0006000000000000001,1.5177277095180703e-06,2.734932124141749e-06,0.009081909981369755,0.8002611757152652,0.1319557831074564,0.13010852725296965,11.99999962818023,0.004149792343598664,0.08959960581370496,3.098498080966663e-05,3.098498080966663e-05,0.1513651663561626,0.0003458160393483253
0.0008,4.244098489160799e-06,6.478099820798665e-06,0.018146783402012426,1.0655115033486993,0.13259569544057112,0.13010852725296934,11.999999603103152,0.0044082938769960675,0.09003411418804212,3.3074737285264154e-05,3.3074737285264154e-05,0.3024463900335404,0.00036735783523326955
0.001,9.085064011803055e-06,1.2643358182790101e-05,0.030216251719606672,1.3300107554008787,0.13324762461315362,0.13010852725296806,11.999999570547548,0.004746548510778721,0.09047678214473394,3.578770424318792e-05,3.578770424318792e-05,0.5036041953267779,0.0003955457233872335
0.0012000000000000001,1.6640689197716743e-05,2.183186512713136e-05,0.04528180720532949,1.5937593123915643,0.1339115326582906,0.1301085272529642,11.999999530419906,0.005164330301495096,0.09092758390377756,3.913167459762264e-05,3.913167459762264e-05,0.7546967867554915,0.00043036087529866636
0.0014,2.7509337854104025e-05,3.464302136922663e-05,0.06333494644065842,1.8567575591679464,0.13458738163850256,0.13010852725295471,11.999999482623256,0.005661413420466368,0.09138649370515607,4.3114728684857816e-05,4.3114728684857816e-05,1.0555824406776402,0.0004717844720463902
0.0016,4.2287673542078316e-05,5.1674472129148e-05,0.08436717036639202,2.1190058848596753,0.13527513364586533,0.13010852725293426,11.999999427057226,0.0062375721550853875,0.0918534858089209,4.774523106537841e-05,4.774523106537841e-05,1.406119506106534,0.0005197977044083106
0.0018000000000000002,6.157066045339829e-05,7.352210883791434e-05,0.10836998433116066,2.3805046828343346,0.13597475080213015,0.13010852725289457,11.999999363618073,0.006892580910102152,0.09232853449527356,5.303182733902726e-05,5.303182733902726e-05,1.8061664055193445,0.0005743817729690277
